resolution,scope,feature,lag,n,spearman_r,p,q_fdr
monthly,gilde,temp_max_c_max,1,40,-0.04746939355097857,0.7711532524787509,0.9773502985622473
monthly,pooled,gust_over_40km/h,2,79,0.03323674910424097,0.7712147240543292,0.9773502985622473
weekly,pooled,rain_mm_sum,0,335,0.015839067604070747,0.7727060626844429,0.9773502985622473
monthly,pooled,tmax_under_3°C,0,83,-0.03215972248838138,0.7728719571921421,0.9773502985622473
weekly,pooled,tmax_over_25°C,0,335,0.015805176861829594,0.7731791285513949,0.9773502985622473
weekly,ummels,tmin_under_-2°C,2,161,0.022883338717464743,0.7732454416347655,0.9773502985622473
monthly,gilde,tmean_under_0°C,2,39,0.04754040397307804,0.7738115942411785,0.9773502985622473
weekly,pooled,precip_over_20mm,0,335,0.015707096347635792,0.774548663206322,0.9773502985622473
weekly,pooled,rain_over_20mm,0,335,0.015707096347635792,0.774548663206322,0.9773502985622473
weekly,pooled,precip_over_5mm,0,335,-0.01569777064943293,0.774678917833439,0.9773502985622473
monthly,ummels,precip_over_1mm,0,42,0.045152403190068115,0.7764602506025222,0.9773502985622473
weekly,ummels,gust_over_60km/h,2,161,0.02253453314258793,0.7766101945591706,0.9773502985622473
weekly,gilde,tmin_under_-1°C,2,170,0.021866800126444652,0.7771473014998,0.9773502985622473
weekly,pooled,tmin_under_2°C,1,333,-0.015459055937715073,0.7786664336059954,0.9773502985622473
monthly,ummels,rain_over_0.5mm,2,40,0.04570410055170152,0.7794480422398117,0.9773502985622473
weekly,pooled,snow_over_5cm,2,331,-0.015366484949251741,0.7806074388631815,0.9773502985622473
monthly,ummels,precip_over_2mm,1,41,-0.044703937906229264,0.7813721217158507,0.9773502985622473
weekly,ummels,tmin_under_3°C,1,162,0.021923929115859168,0.7818426605188566,0.9773502985622473
weekly,ummels,rain_over_15mm,1,162,-0.02183216255446037,0.7827330497231898,0.9773502985622473
monthly,gilde,tmean_under_4°C,1,40,-0.04478451015958675,0.783778662625631,0.9773502985622473
monthly,ummels,tmax_over_26°C,0,42,0.043512152666498057,0.7843840090002113,0.9773502985622473
monthly,pooled,tmin_under_-2°C,2,79,-0.031237976690690977,0.7846300032819191,0.9773502985622473
weekly,ummels,rain_over_5mm,0,163,-0.021483527748936783,0.7854652563354233,0.9773502985622473
monthly,gilde,rain_over_15mm,0,41,-0.04334300634771651,0.7878724824469693,0.9773502985622473
monthly,gilde,precip_over_15mm,0,41,-0.04334300634771651,0.7878724824469693,0.9773502985622473
monthly,gilde,gust_over_80km/h,0,41,-0.043294406985764276,0.7881048783185548,0.9773502985622473
weekly,pooled,wind_over_40km/h,0,335,-0.014733583589625338,0.7881794197817422,0.9773502985622473
monthly,pooled,tmean_under_10°C,1,81,0.03028848694916136,0.7883752434388701,0.9773502985622473
monthly,ummels,precip_over_15mm,0,42,0.04249859399551451,0.7892911562426251,0.9773502985622473
monthly,gilde,rain_over_0.5mm,1,40,-0.043537416163835184,0.7896618559214765,0.9773502985622473
monthly,ummels,tmax_over_30°C,2,40,-0.04340661964538354,0.7902795649126566,0.9773502985622473
monthly,gilde,precip_mm_sum,0,41,0.042682926829268296,0.7910304400286465,0.9773502985622473
weekly,gilde,wind_over_35km/h,2,170,0.02033177833346753,0.7924231621531111,0.9773502985622473
weekly,ummels,tmax_under_9°C,1,162,-0.020831039867512294,0.7924647912855889,0.9773502985622473
weekly,gilde,tmax_under_5°C,1,171,0.020238538427787715,0.7927517488521384,0.9773502985622473
weekly,ummels,rain_mm_sum,0,163,0.020679904151434066,0.7933064340915901,0.9773502985622473
weekly,gilde,snow_over_5cm,1,171,-0.019964150781536526,0.7954993237366228,0.9773502985622473
monthly,ummels,wind_over_40km/h,2,40,-0.042165099571768394,0.796149105272931,0.9773502985622473
weekly,ummels,tmean_under_8°C,1,162,0.02039988936267968,0.796665914584357,0.9773502985622473
monthly,ummels,gust_over_50km/h,0,42,-0.04061119712487665,0.798450316975158,0.9773502985622473
weekly,gilde,tmax_over_27°C,2,170,-0.019722467784040035,0.7985090714961974,0.9773502985622473
weekly,gilde,wind_over_25km/h,2,170,-0.019693590003696287,0.7987978127595641,0.9773502985622473
weekly,pooled,rain_over_3mm,1,333,-0.013961429253325738,0.7996295683654283,0.9773502985622473
weekly,pooled,rain_over_20mm,2,331,-0.013690169524628353,0.8040259363628792,0.9773502985622473
weekly,pooled,precip_over_20mm,2,331,-0.013690169524628353,0.8040259363628792,0.9773502985622473
weekly,pooled,tmax_over_27°C,1,333,0.013596463673845182,0.804760687410322,0.9773502985622473
monthly,ummels,precip_over_10mm,1,41,0.0395133162388774,0.8062396339884168,0.9773502985622473
monthly,ummels,tmin_under_5°C,2,40,0.03991387418772374,0.806820312213628,0.9773502985622473
monthly,pooled,rain_mm_sum,0,83,0.02713991855925444,0.8075782207436948,0.9773502985622473
weekly,ummels,precip_over_2mm,1,162,0.018936720858384624,0.8109658877560638,0.9773502985622473
monthly,gilde,tmax_under_7°C,0,41,0.038491570361667844,0.8111577608859741,0.9773502985622473
weekly,ummels,precip_over_10mm,0,163,0.01870789010753095,0.8126343253637466,0.9773502985622473
weekly,gilde,tmax_over_27°C,1,171,-0.018199138598070676,0.8132319686024384,0.9773502985622473
weekly,gilde,rain_over_0.5mm,0,172,-0.018094499337161757,0.8137461671686257,0.9773502985622473
weekly,ummels,temp_mean_c_mean,2,161,0.01865368260703453,0.8143136000913027,0.9773502985622473
weekly,pooled,precip_mm_sum,0,335,-0.01279972855976702,0.8154450662969309,0.9773502985622473
weekly,gilde,gust_over_60km/h,2,170,0.018003778847132085,0.8157400175829629,0.9773502985622473
weekly,ummels,precip_over_1mm,0,163,-0.018353468210169234,0.816120433969557,0.9773502985622473
weekly,pooled,precip_over_20mm,1,333,0.012660361285486062,0.8179593554233185,0.9773502985622473
weekly,pooled,rain_over_20mm,1,333,0.012660361285486062,0.8179593554233185,0.9773502985622473
monthly,gilde,snow_over_1cm,0,41,0.03670054732191648,0.8197959642821462,0.9773502985622473
weekly,gilde,rain_over_3mm,0,172,0.01744200918102466,0.8203467063222376,0.9773502985622473
monthly,ummels,gust_over_60km/h,0,42,0.035953459787740755,0.8211654328923569,0.9773502985622473
monthly,pooled,wind_over_40km/h,2,79,-0.025760362912040983,0.8217062315323908,0.9773502985622473
weekly,ummels,rain_over_8mm,0,163,0.017696297852880682,0.8225938883222408,0.9773502985622473
weekly,gilde,tmin_under_0°C,1,171,0.016855088244580752,0.8267997691376668,0.9773502985622473
weekly,pooled,tmin_under_-2°C,2,331,0.012008739136644343,0.8276930997062779,0.9773502985622473
weekly,pooled,tmin_under_3°C,1,333,0.011875459460483639,0.8290660551493998,0.9773502985622473
monthly,pooled,temp_mean_c_mean,1,81,-0.024051490514905148,0.8312257446127111,0.9773502985622473
weekly,gilde,precip_mm_sum,0,172,-0.016270401383050546,0.8322300136470113,0.9773502985622473
monthly,gilde,rain_mm_sum,1,40,-0.03452157598499063,0.8325180625582121,0.9773502985622473
weekly,gilde,tmax_under_3°C,1,171,-0.01619929868105484,0.8334386908160293,0.9773502985622473
monthly,gilde,wind_max_kmh_mean,2,39,0.03461538461538462,0.834290331665916,0.9773502985622473
monthly,ummels,rain_over_2mm,1,41,-0.033459680029399926,0.8354797119186792,0.9773502985622473
weekly,ummels,precip_mm_sum,1,162,0.01631336795756395,0.8367587714886595,0.9773502985622473
monthly,ummels,wind_over_30km/h,1,41,0.03308751487699588,0.8372849073379307,0.9773502985622473
monthly,ummels,gust_over_40km/h,0,42,0.03259019437029944,0.8376589018988169,0.9773502985622473
monthly,gilde,tmax_over_26°C,1,40,0.03326245771968937,0.8385444336152842,0.9773502985622473
monthly,gilde,temp_mean_c_mean,1,40,-0.033020637898686686,0.8397028799000186,0.9773502985622473
monthly,pooled,wind_max_kmh_max,1,81,-0.022809394760614273,0.8398228166025706,0.9773502985622473
weekly,gilde,tmin_under_2°C,1,171,0.015563534612343347,0.8398861446983734,0.9773502985622473
weekly,gilde,rain_over_2mm,0,172,0.015486394717650672,0.8402034404199957,0.9773502985622473
weekly,pooled,rain_over_0.5mm,0,335,0.011038618426385751,0.8404711598179435,0.9773502985622473
weekly,ummels,tmax_over_24°C,1,162,0.015848141102979173,0.8413519407650171,0.9773502985622473
weekly,gilde,wind_over_30km/h,0,172,-0.015193623142807307,0.8431851751875292,0.9773502985622473
monthly,pooled,wind_over_35km/h,2,79,0.022569187880083566,0.8434933609166202,0.9773502985622473
weekly,gilde,wind_over_35km/h,1,171,-0.015180140409313559,0.8437794299642682,0.9773502985622473
monthly,ummels,temp_mean_c_mean,2,40,-0.03208255159474672,0.8441999491789742,0.9773502985622473
monthly,ummels,tmax_over_25°C,2,40,-0.03200213129631394,0.8445857031703471,0.9773502985622473
weekly,pooled,wind_over_30km/h,2,331,0.010801103266510017,0.8447892796319312,0.9773502985622473
weekly,gilde,precip_over_15mm,0,172,-0.014971397396938882,0.8454499260115762,0.9773502985622473
weekly,gilde,rain_over_15mm,0,172,-0.014971397396938882,0.8454499260115762,0.9773502985622473
monthly,gilde,gust_over_50km/h,2,39,-0.032220495462187804,0.845611636714519,0.9773502985622473
monthly,ummels,tmax_over_32°C,1,41,-0.03135335902218535,0.8457071852457212,0.9773502985622473
monthly,gilde,precip_over_2mm,1,40,0.03152561511689431,0.8468721510159769,0.9773502985622473
monthly,gilde,rain_over_3mm,0,41,-0.03110433530549637,0.8469180344367577,0.9773502985622473
weekly,pooled,gust_over_80km/h,2,331,0.01059209701215502,0.8477557644195127,0.9773502985622473
weekly,gilde,tmax_over_32°C,2,170,-0.014757237105676156,0.848524311483331,0.9773502985622473
weekly,gilde,tmin_under_0°C,2,170,0.014727225008908287,0.8488286870756464,0.9773502985622473
monthly,pooled,tmax_over_32°C,1,81,-0.02134160602573381,0.8500061433946816,0.9773502985622473
weekly,gilde,rain_over_10mm,2,170,-0.014577745565724876,0.8503450040887613,0.9773502985622473
weekly,ummels,rain_over_1mm,0,163,0.014754466716460373,0.8517132447777201,0.9773502985622473
monthly,ummels,rain_over_8mm,1,41,0.029228324075506355,0.8560509016879309,0.9773502985622473
monthly,gilde,snow_over_5cm,0,41,-0.028931715791148758,0.857496590315795,0.9773502985622473
monthly,gilde,tmax_over_27°C,1,40,-0.029299291028179464,0.8575707409444032,0.9773502985622473
monthly,pooled,snow_over_2cm,0,83,-0.019240267445615238,0.8629306442509989,0.9773502985622473
monthly,pooled,rain_over_20mm,0,83,0.019111166525629355,0.8638415269352933,0.9773502985622473
monthly,pooled,precip_over_20mm,0,83,0.019111166525629355,0.8638415269352933,0.9773502985622473
weekly,ummels,temp_mean_c_mean,1,162,0.013468151272901008,0.8649300184777474,0.9773502985622473
monthly,ummels,rain_over_0.5mm,1,41,-0.02736264425449511,0.8651518855881418,0.9773502985622473
monthly,pooled,rain_over_0.5mm,0,83,-0.01872631686107344,0.866557916366883,0.9773502985622473
monthly,gilde,rain_over_3mm,1,40,0.02711578204994778,0.8680880471245794,0.9773502985622473
monthly,pooled,tmax_under_5°C,1,81,0.018731071779714756,0.8681774295279887,0.9773502985622473
monthly,pooled,gust_over_80km/h,0,83,-0.018382594441401907,0.868985326056209,0.9773502985622473
weekly,ummels,precip_over_15mm,0,163,-0.012901382131844675,0.8701617767696169,0.9773502985622473
weekly,pooled,tmax_under_9°C,1,333,0.008883088385695624,0.8717037093382058,0.9773502985622473
monthly,gilde,tmax_over_22°C,1,40,-0.026175254718668124,0.8726253076797083,0.9773502985622473
weekly,pooled,tmax_over_28°C,1,333,0.008801890306102561,0.872866457238926,0.9773502985622473
weekly,gilde,tmax_over_26°C,0,172,-0.012227888592190728,0.8735082861963372,0.9773502985622473
weekly,pooled,rain_over_2mm,0,335,-0.008708279133591007,0.8738304389475768,0.9773502985622473
weekly,ummels,tmean_under_0°C,2,161,0.012478182037615575,0.8751638249870316,0.9773502985622473
weekly,ummels,rain_over_5mm,1,162,0.012406276854541109,0.87548964641591,0.9773502985622473
monthly,pooled,precip_over_15mm,0,83,0.017270833983662647,0.8768449039453113,0.9773502985622473
weekly,ummels,wind_over_40km/h,2,161,-0.01220384699181265,0.8778868034806648,0.9773502985622473
monthly,gilde,tmax_under_9°C,1,40,-0.025003165998266963,0.8782852772263591,0.9773502985622473
monthly,gilde,tmax_over_24°C,0,41,0.024309738394565877,0.8800809017998942,0.9773502985622473
monthly,pooled,rain_over_8mm,1,81,-0.016991606500980437,0.8803240607041378,0.9773502985622473
monthly,ummels,gust_over_80km/h,0,42,0.02386361450690906,0.8807583808665367,0.9773502985622473
monthly,ummels,precip_over_2mm,2,40,-0.024306698240021955,0.8816513413250785,0.9773502985622473
weekly,pooled,snow_over_2cm,2,331,0.008175690132146335,0.8821980144543476,0.9773502985622473
monthly,gilde,rain_mm_sum,0,41,0.023867595818815333,0.8822465478934658,0.9773502985622473
monthly,gilde,snow_over_5cm,1,40,0.024146401911820256,0.8824263543919311,0.9773502985622473
monthly,ummels,rain_over_1mm,2,40,0.024024025716596842,0.8830181010489083,0.9773502985622473
monthly,ummels,tmean_under_2°C,0,42,-0.023383390259127154,0.8831412142537644,0.9773502985622473
monthly,ummels,tmax_over_25°C,0,42,-0.023222691433880557,0.8839388169047923,0.9773502985622473
weekly,gilde,wind_max_kmh_mean,2,170,-0.011224894816226088,0.8844901984806909,0.9773502985622473
weekly,pooled,rain_over_15mm,0,335,0.00795200119926304,0.8847078738808057,0.9773502985622473
monthly,pooled,tmin_under_3°C,0,83,-0.01608068541769127,0.885271852556067,0.9773502985622473
weekly,ummels,snow_over_0.1cm,2,161,0.011414516179161583,0.8857293732604603,0.9773502985622473
monthly,gilde,rain_over_2mm,1,40,0.023462063938245133,0.8857362512934582,0.9773502985622473
monthly,pooled,precip_over_2mm,1,81,-0.015958979188660443,0.8875481372732863,0.9773502985622473
weekly,gilde,tmax_over_32°C,1,171,0.010857465560017099,0.8879153146566598,0.9773502985622473
monthly,ummels,tmax_over_24°C,1,41,0.022673037422012533,0.8881017688038688,0.9773502985622473
monthly,ummels,tmax_over_22°C,1,41,0.022578757582237062,0.8885641428226924,0.9773502985622473
weekly,pooled,rain_over_8mm,0,335,0.007583558218044274,0.8900151126244144,0.9773502985622473
weekly,gilde,temp_mean_c_mean,2,170,-0.010682654212737753,0.8900340846610095,0.9773502985622473
monthly,pooled,rain_over_3mm,1,81,-0.015509130810023317,0.8906980996715977,0.9773502985622473
monthly,gilde,tmin_under_5°C,0,41,-0.022082555063740336,0.8909982522047479,0.9773502985622473
weekly,ummels,snow_over_1cm,2,161,0.010562798254533315,0.8942042355132913,0.9773502985622473
monthly,ummels,temp_mean_c_mean,1,41,-0.02125435540069687,0.8950631543275183,0.9773502985622473
monthly,pooled,precip_mm_sum,1,81,0.014679313459801262,0.8965131160293559,0.9773502985622473
weekly,ummels,tmax_over_25°C,0,163,-0.010220278929975105,0.8969754957994808,0.9773502985622473
monthly,gilde,tmax_over_30°C,1,40,-0.02072257770472725,0.8990047863034097,0.9773502985622473
monthly,ummels,rain_mm_sum,0,42,-0.020176646949193744,0.8990779000996295,0.9773502985622473
monthly,pooled,tmax_over_24°C,1,81,0.014047949132064955,0.9009411280759764,0.9773502985622473
weekly,gilde,tmean_under_8°C,1,171,0.009529174303085973,0.9015536361496728,0.9773502985622473
weekly,gilde,wind_max_kmh_mean,0,172,0.009447600719772275,0.9021044265672018,0.9773502985622473
monthly,ummels,precip_mm_sum,1,41,0.019686411149825788,0.9027659839531355,0.9773502985622473
weekly,pooled,precip_over_15mm,0,335,-0.006629840136938682,0.9037751813225933,0.9773502985622473
monthly,pooled,gust_over_70km/h,1,81,0.013594138503698039,0.9041257613567424,0.9773502985622473
weekly,gilde,wind_over_35km/h,0,172,-0.009223346206007975,0.9044169568387515,0.9773502985622473
monthly,gilde,tmin_under_0°C,1,40,-0.019561675498372216,0.9046359427811071,0.9773502985622473
monthly,ummels,tmax_under_5°C,1,41,-0.01929990499125526,0.9046661498306873,0.9773502985622473
monthly,ummels,precip_over_5mm,0,42,0.01888627804546633,0.9055021193623933,0.9773502985622473
weekly,ummels,rain_over_20mm,1,162,-0.009370851621846409,0.9057899638035719,0.9773502985622473
weekly,ummels,precip_over_20mm,1,162,-0.009370851621846409,0.9057899638035719,0.9773502985622473
monthly,ummels,tmean_under_2°C,1,41,-0.019021558786805153,0.9060348985487958,0.9773502985622473
monthly,ummels,rain_over_5mm,1,41,-0.018566950121222295,0.90827098115189,0.9773502985622473
weekly,pooled,temp_mean_c_mean,1,333,0.006320152375208359,0.9085248383130536,0.9773502985622473
monthly,ummels,rain_over_2mm,2,40,-0.018674049709869082,0.9089446472265811,0.9773502985622473
weekly,ummels,tmin_under_5°C,1,162,-0.009054185575966331,0.9089596095073836,0.9773502985622473
monthly,pooled,rain_over_3mm,0,83,-0.0126198872731496,0.909845440750461,0.9773502985622473
weekly,gilde,tmin_under_-1°C,1,171,0.008706713238501836,0.9100130317229198,0.9773502985622473
monthly,gilde,tmax_over_32°C,1,40,-0.01836282385321206,0.9104560121238855,0.9773502985622473
monthly,pooled,tmax_over_28°C,0,83,0.012419746043893636,0.9112693737954731,0.9773502985622473
weekly,ummels,rain_over_10mm,1,162,0.008740544044394429,0.9121003975222123,0.9773502985622473
weekly,gilde,wind_max_kmh_max,2,170,-0.008499007390757806,0.9124110337821654,0.9773502985622473
monthly,ummels,tmin_under_1°C,0,42,0.017416731283211324,0.9128256209792548,0.9773502985622473
monthly,gilde,tmin_under_2°C,1,40,-0.0175505305175749,0.9144020969716014,0.9773502985622473
monthly,gilde,tmax_over_28°C,0,41,0.017197863090005556,0.9150092583928262,0.9773502985622473
monthly,pooled,tmax_over_30°C,0,83,-0.011713243619204663,0.9162980913040171,0.9773502985622473
weekly,ummels,wind_over_30km/h,2,161,0.008117781061784068,0.9185961886313196,0.9773502985622473
monthly,ummels,tmax_over_28°C,0,42,0.016228735073854004,0.9187512509110197,0.9773502985622473
monthly,gilde,tmean_under_6°C,0,41,-0.016340780938215525,0.9192306049620175,0.9773502985622473
monthly,gilde,wind_over_40km/h,2,39,0.01667943778729204,0.9197243431302423,0.9773502985622473
monthly,ummels,precip_over_2mm,0,42,-0.015969521415517805,0.9200447761089781,0.9773502985622473
weekly,gilde,tmin_under_-2°C,2,170,0.007704300984300734,0.9205728576991803,0.9773502985622473
weekly,pooled,rain_over_1mm,0,335,0.005436500617154525,0.9210325852577993,0.9773502985622473
monthly,gilde,tmax_over_28°C,1,40,0.015738242624542705,0.923213277253482,0.9773502985622473
weekly,gilde,rain_over_20mm,2,170,-0.007441789096470237,0.9232707825317799,0.9773502985622473
weekly,gilde,precip_over_20mm,2,170,-0.007441789096470237,0.9232707825317799,0.9773502985622473
monthly,ummels,rain_over_3mm,0,42,-0.014919325282627995,0.9252875022480084,0.9773502985622473
monthly,ummels,gust_over_70km/h,0,42,0.014720933619613762,0.9262782585463024,0.9773502985622473
weekly,gilde,rain_mm_sum,0,172,0.007077475480357548,0.9265832004005009,0.9773502985622473
weekly,gilde,tmax_over_28°C,2,170,0.007033384807128292,0.9274698221708758,0.9773502985622473
monthly,gilde,temp_max_c_max,0,41,-0.014634783758818576,0.9276394750204799,0.9773502985622473
weekly,gilde,gust_over_50km/h,2,170,-0.006882192444302653,0.9290248320072975,0.9778741300573943
monthly,ummels,rain_over_2mm,0,42,-0.013779129227209938,0.9309830495730174,0.9789993673160383
weekly,ummels,precip_over_10mm,1,162,0.006662891454981498,0.9329379645230792,0.9801189875380822
monthly,pooled,rain_over_2mm,1,81,-0.009125767525550065,0.9355556678125748,0.9814365967746165
weekly,pooled,tmax_over_22°C,1,333,-0.004408327007490325,0.9361240669412174,0.9814365967746165
monthly,pooled,gust_over_60km/h,2,79,0.008971297898204517,0.937454807008751,0.9814365967746165
monthly,pooled,tmean_under_8°C,1,81,-0.008695529028991116,0.9385878875012597,0.9814365967746165
weekly,pooled,tmax_over_30°C,1,333,-0.004136473666023436,0.9400555482796464,0.9814365967746165
weekly,gilde,tmean_under_6°C,1,171,0.005775436088388532,0.9402383335362713,0.9814365967746165
monthly,gilde,tmax_over_24°C,1,40,0.012201859438420174,0.9404319796523346,0.9814365967746165
monthly,pooled,tmean_under_0°C,1,81,0.008302974311596175,0.9413552841203656,0.9814698558868585
monthly,ummels,precip_mm_sum,0,42,0.011425330200145854,0.9427512755326963,0.9817017500143618
monthly,ummels,rain_over_8mm,2,40,-0.010900222320142853,0.9467768201606257,0.9817017500143618
monthly,ummels,tmax_over_32°C,2,40,0.010743015707431249,0.9475433521172191,0.9817017500143618
weekly,gilde,tmean_under_2°C,1,171,-0.005020013126008143,0.9480433327729909,0.9817017500143618
monthly,ummels,rain_over_8mm,0,42,-0.010312649861421469,0.9483186534959952,0.9817017500143618
monthly,gilde,tmax_over_25°C,1,40,-0.010332752975376435,0.9495439914888449,0.9817017500143618
weekly,gilde,temp_mean_c_mean,1,171,0.004761567621343603,0.9507147536910092,0.9817017500143618
weekly,pooled,tmax_over_32°C,2,331,0.003366845995883373,0.9513410186613437,0.9817017500143618
monthly,ummels,tmin_under_-1°C,1,41,-0.009743590369031765,0.9517881780897913,0.9817017500143618
weekly,ummels,precip_over_5mm,1,162,0.004650788874517913,0.9531617366820911,0.9817017500143618
weekly,ummels,precip_mm_sum,0,163,-0.004628943295795444,0.9532357527306694,0.9817017500143618
weekly,ummels,tmean_under_10°C,1,162,-0.004629783240377763,0.9533730459299056,0.9817017500143618
monthly,gilde,tmax_over_25°C,0,41,0.00919625623761519,0.9544935096875474,0.9817017500143618
monthly,pooled,tmax_over_22°C,1,81,-0.006439118538174289,0.9545038472836918,0.9817017500143618
monthly,pooled,tmean_under_2°C,0,83,0.0062366375377072665,0.9553758122954814,0.9817017500143618
weekly,pooled,gust_over_80km/h,0,335,-0.00301780176795293,0.9561157490519714,0.9817017500143618
weekly,pooled,temp_mean_c_mean,2,331,0.002993187689463104,0.9567356746279838,0.9817017500143618
monthly,ummels,tmin_under_-2°C,1,41,0.008248570131830314,0.9591788523279084,0.9828732095179319
monthly,ummels,precip_over_1mm,2,40,0.008258646506262287,0.9596627613367636,0.9828732095179319
monthly,gilde,snow_over_2cm,0,41,0.00778251755049421,0.9614835145455304,0.9830314383930602
monthly,gilde,rain_over_20mm,1,40,0.007432965011970452,0.9636927690259071,0.9830314383930602
monthly,gilde,precip_over_20mm,1,40,0.007432965011970452,0.9636927690259071,0.9830314383930602
weekly,gilde,tmin_under_-3°C,1,171,-0.0034793166309793153,0.9639762756416855,0.9830314383930602
monthly,ummels,snow_over_2cm,2,40,-0.007302009925190832,0.9643320223819222,0.9830314383930602
monthly,gilde,precip_mm_sum,1,40,-0.007129455909943716,0.9651743732088084,0.9830314383930602
monthly,pooled,tmax_over_25°C,0,83,-0.004655974258210481,0.9666781723422118,0.9832646719271904
weekly,ummels,rain_over_8mm,1,162,-0.003256961885662941,0.9671895001790619,0.9832646719271904
monthly,ummels,rain_over_3mm,2,40,0.00563221749301578,0.97248485843592,0.986700646885585
monthly,pooled,rain_over_5mm,1,81,-0.0037506712036297143,0.9734899901558917,0.986700646885585
monthly,gilde,rain_over_5mm,1,40,0.0053513606674517695,0.973856447926834,0.986700646885585
monthly,pooled,wind_over_45km/h,2,79,0.0037041763508536257,0.974154044654524,0.986700646885585
monthly,pooled,gust_over_70km/h,2,79,0.0028426430320781103,0.9801640101512589,0.9918755286549044
monthly,ummels,rain_mm_sum,1,41,0.0033101045296167254,0.9836129380264684,0.9944516480873662
weekly,gilde,rain_over_1mm,0,172,0.0013421536718929306,0.9860586061416041,0.9960096562953268
weekly,gilde,rain_over_8mm,0,172,-0.0012399210280948992,0.987120435215278,0.9961682852172513
weekly,ummels,tmean_under_10°C,0,163,0.0011720708632570662,0.9881527734497659,0.9962968897144618
monthly,ummels,rain_over_5mm,2,40,-0.001877494011453443,0.9908263035841524,0.9967017408226599
weekly,gilde,tmin_under_3°C,1,171,0.0008642702560479993,0.9910487949071618,0.9967017408226599
weekly,ummels,rain_over_3mm,2,161,0.0007205217365328739,0.992762360248505,0.9967017408226599
weekly,ummels,gust_over_80km/h,2,161,-0.0006335184554046347,0.9936362884590896,0.9967017408226599
monthly,pooled,tmax_under_7°C,1,81,0.0008496085374698238,0.9939938781471576,0.9967017408226599
monthly,pooled,tmin_under_5°C,1,81,0.0008079579769929994,0.9942883126202055,0.9967017408226599
monthly,pooled,rain_mm_sum,1,81,-0.0007226738934056008,0.9948912017839266,0.9967017408226599
weekly,gilde,tmax_over_25°C,2,170,0.0003273495748939266,0.9966196713341416,0.9971981548162503
weekly,ummels,tmean_under_4°C,1,162,0.0002780504144122607,0.9971981548162503,0.9971981548162503
